iter	MultiClass
565	0.01727529817
566	0.01726350854
567	0.01722265713
568	0.01720325963
569	0.01716436679
570	0.01715006382
571	0.01706147347
572	0.01704765119
573	0.01701603386
574	0.01699793021
575	0.01693063484
576	0.01688694803
577	0.0168445745
578	0.0168082771
579	0.01678832681
580	0.01674007408
581	0.01672145878
582	0.01670219262
583	0.01669149736
584	0.01667601245
585	0.01664435639
586	0.01663305502
587	0.01662152756
588	0.016590117
589	0.01654972711
590	0.01653132044
591	0.01650872029
592	0.01646544528
593	0.01643883393
594	0.01640005193
595	0.01638961679
596	0.01635869006
597	0.01633132445
598	0.0162917594
599	0.01628306009
600	0.01626061594
601	0.01622017929
602	0.01620469746
603	0.01615680049
604	0.01613526238
605	0.01612091189
606	0.01611009245
607	0.01609716806
608	0.01605229568
609	0.01604351035
610	0.01599984099
611	0.01598964305
612	0.01598287123
613	0.01596825273
614	0.01596026987
615	0.01594369374
616	0.0159334761
617	0.01590758923
618	0.01587276339
619	0.0158640397
620	0.01584354908
621	0.01579222281
622	0.01577399403
623	0.01574862025
624	0.01574048255
625	0.01572786323
626	0.01569267656
627	0.01567216009
628	0.01565218963
629	0.01562796272
630	0.01561298024
631	0.01558337156
632	0.01555910925
633	0.01552492779
634	0.01549038525
635	0.01548111784
636	0.01547656453
637	0.01545464949
638	0.01541714855
639	0.0153998831
640	0.01537716188
641	0.01533202677
642	0.01532098151
643	0.01530727933
644	0.01529465087
645	0.01527474771
646	0.01526907386
647	0.01525517942
648	0.01523200318
649	0.01521870475
650	0.01521709588
651	0.01520741626
652	0.01519585368
653	0.01518567306
654	0.01516638154
655	0.01514493817
656	0.01512750037
657	0.01508396748
658	0.01506720054
659	0.01505734987
660	0.01504326633
661	0.01503096883
662	0.01501681417
663	0.01500542987
664	0.01497363318
665	0.01495972601
666	0.01494882349
667	0.01490685079
668	0.01485349838
669	0.01483098492
670	0.01481733371
671	0.01479326418
672	0.01475504514
673	0.0147389049
674	0.01471881076
675	0.01469065854
676	0.01467509587
677	0.01465537019
678	0.01460902174
679	0.01459838053
680	0.01457992895
681	0.01456092882
682	0.01453674114
683	0.01449578258
684	0.01443845826
685	0.01442206783
686	0.01438885881
687	0.01436313208
688	0.01434904884
689	0.01433964541
690	0.01432409112
691	0.01430640465
692	0.01430421918
693	0.01429593954
694	0.01426409716
695	0.01423623422
696	0.01418903232
697	0.01417401916
698	0.01415897252
699	0.01414006069
700	0.01410015545
701	0.01407895875
702	0.01407049834
703	0.01405248441
704	0.01403016429
705	0.01401377377
706	0.01398807786
707	0.01398425302
708	0.0139668563
709	0.01393137516
710	0.01392724203
711	0.01390709858
712	0.01386476256
713	0.0138501032
714	0.01384103707
715	0.01383423174
716	0.01380935959
717	0.01379559183
718	0.01376704114
719	0.01373060445
720	0.0136907878
721	0.01368560283
722	0.0136622297
723	0.01364258095
724	0.01361653485
725	0.01359271445
726	0.01356386035
727	0.01355410648
728	0.01353253901
729	0.01352462274
730	0.01350173411
731	0.01349523331
732	0.01347827342
733	0.0134622106
734	0.01345156956
735	0.01342686417
736	0.01340401537
737	0.01339347464
738	0.01338572931
739	0.01337605717
740	0.01336608766
741	0.01335068566
742	0.01333682542
743	0.01331831615
744	0.01331040396
745	0.0132908535
746	0.01326935798
747	0.01324197378
748	0.01322646677
749	0.01321718897
750	0.01318685028
751	0.01317980199
752	0.0131725661
753	0.01315272529
754	0.01313279183
755	0.01309995645
756	0.01307847678
757	0.01305961668
758	0.01304053756
759	0.01303024282
760	0.01302843128
761	0.0130134705
762	0.01298226248
763	0.01296030166
764	0.01294955583
765	0.01293602306
766	0.01292019235
767	0.01288432686
768	0.01287030222
769	0.01285818058
770	0.01283682257
771	0.01280934536
772	0.01279290216
773	0.01277255793
774	0.01276084291
775	0.01273206768
776	0.01270773946
777	0.01270659815
778	0.01267964141
779	0.01266113124
780	0.01264645668
781	0.01263285907
782	0.01262406604
783	0.01261741683
784	0.01261061901
785	0.01260714415
786	0.01258660986
787	0.01257529871
788	0.01255893865
789	0.01254619648
790	0.01251715448
791	0.01250867873
792	0.01248518828
793	0.0124737405
794	0.01245970675
795	0.01245111298
796	0.01242366674
797	0.01241286943
798	0.01240518064
799	0.01238324213
800	0.01237231353
801	0.01236259263
802	0.01234789799
803	0.01232162
804	0.0123076338
805	0.01228025906
806	0.01227278746
807	0.01226116004
808	0.01225379513
809	0.0122485325
810	0.01223596207
811	0.01221979453
812	0.01220526098
813	0.01219431631
814	0.01216517402
815	0.01214522081
816	0.01213306369
817	0.01211371921
818	0.01209591302
819	0.01208254029
820	0.01205187525
821	0.01203072865
822	0.01202472172
823	0.01201290203
824	0.01200023023
825	0.0119850497
826	0.01197623986
827	0.01195974812
828	0.01194243488
829	0.0119347228
830	0.01192441283
831	0.0119114193
832	0.01189622789
833	0.01188709159
834	0.01185179461
835	0.01183238469
836	0.01182783848
837	0.01178300882
838	0.01172725158
839	0.01172187244
840	0.01171728197
841	0.01170219633
842	0.0116781421
843	0.01166656009
844	0.01164679156
845	0.01162859106
846	0.01161273285
847	0.01158881376
848	0.01156595171
849	0.01154096135
850	0.01153952319
851	0.01152701282
852	0.01151262654
853	0.01150137739
854	0.0114781141
855	0.01147156508
856	0.01145855132
857	0.01144749975
858	0.01143809859
859	0.01142774568
860	0.0114216327
861	0.01140564419
862	0.01139554391
863	0.01138903631
864	0.01137932271
865	0.01135779852
866	0.01134106482
867	0.01133496204
868	0.0113201886
869	0.01131572238
870	0.01130783977
871	0.01129442312
872	0.01126844905
873	0.01125769303
874	0.01125292874
875	0.01123694889
876	0.01123239023
877	0.0112204716
878	0.01120572135
879	0.01119309478
880	0.0111724616
881	0.01116816842
882	0.01115349575
883	0.01114662346
884	0.01112955654
885	0.01112275668
886	0.01111623133
887	0.01109032009
888	0.01108304811
889	0.01107539252
890	0.01102703967
891	0.01102005922
892	0.0109895712
893	0.01097870846
894	0.01097022521
895	0.01096079952
896	0.0109492585
897	0.01092465257
898	0.01091045364
899	0.01090638926
900	0.01090190714
901	0.01089602846
902	0.01087849777
903	0.01085861411
904	0.01084844574
905	0.0108407295
906	0.01082483653
907	0.01081310248
908	0.01080276559
909	0.01079791982
910	0.0107882182
911	0.01077638358
912	0.01076468249
913	0.0107524461
914	0.01074589832
915	0.01074051059
916	0.01072511005
917	0.01072082155
918	0.01071400022
919	0.01070812165
920	0.01068753035
921	0.01067479489
922	0.01064405979
923	0.0106258745
924	0.01062238164
925	0.01061100957
926	0.01060416894
927	0.0105944399
928	0.01058780899
929	0.01058342723
930	0.010568775
931	0.0105634156
932	0.01055312212
933	0.01054030015
934	0.0105291017
935	0.0105180309
936	0.01050870325
937	0.01049046717
938	0.0104620075
939	0.01045458552
940	0.0104065365
941	0.01038891881
942	0.01038342999
943	0.01036925879
944	0.01035554793
945	0.01034832663
946	0.01033230768
947	0.01032528933
948	0.01032324166
949	0.01030291218
950	0.01029746886
951	0.01028423952
952	0.01027739167
953	0.01026263084
954	0.01024540099
955	0.0102262408
956	0.01021662492
957	0.0102151117
958	0.01020143512
959	0.01019639398
960	0.0101877894
961	0.0101728078
962	0.01016031884
963	0.0101498747
964	0.01014509801
965	0.01012427886
966	0.01011215615
967	0.01010977309
968	0.01009320134
969	0.01008669729
970	0.01007186299
971	0.01006200394
972	0.01003810612
973	0.01003258395
974	0.01002420557
975	0.009999822093
976	0.009984132727
977	0.009968915766
978	0.009954488591
979	0.009949387308
980	0.009943817237
981	0.009934587333
982	0.00992304996
983	0.009916671065
984	0.009910767223
985	0.009907784666
986	0.009893009771
987	0.009876496658
988	0.00985354381
989	0.00984233339
990	0.009832054626
991	0.009819451046
992	0.00981163064
993	0.009807424643
994	0.009800441802
995	0.009788792013
996	0.009784495107
997	0.009758478845
998	0.009737954154
999	0.009720753099
